_id,Año,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Dirección,Motor(cilindraje),Tapizado,Placa,Tipo de Motor
673cb4979cca20c871686357,2019,70000,21.8,Cuenca,Negociable,USED,Hyundai,Utilitario,Creta,,,,,,,,,,,,,,
673cb4979cca20c871686358,1993,1,11.9,Ambato,Negociable,USED,Ford,Van,Econoline,,,,,,,,,,,,,,
673cb4979cca20c871686359,2008,218000,13.9,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c87168635a,2016,135000,29,Guayaquil,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,
673cb4979cca20c87168635b,2017,93000,24.7,Cuenca,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,
673cb4979cca20c87168635c,2021,0,40.18,Ambato,Fijo,USED,Jeep,Todoterreno,Compass,,,,,,,,,,,,,,
673cb4979cca20c87168635d,2013,129298,16.9,Quito,Negociable,USED,Mitsubishi,Todoterreno,ASX,,,,,,,,,,,,,,
673cb4979cca20c87168635e,2020,50000,12.5,Cuenca,Fijo,USED,Chevrolet,Sedán,Beat,,,,,,,,,,,,,,
673cb4979cca20c87168635f,2022,0,26.49,Ambato,Fijo,NEW,Chery,Todoterreno,Tiggo 7 PRO,,,,,,,,,,,,,,
673cb4979cca20c871686360,2023,0,29.169,Ambato,Fijo,NEW,Mazda,Mini van (MPV),5,#1718876,321000 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Plata,4,Hidráulica,2000,Tela,Pichincha,
673cb4979cca20c871686361,2022,0,32.48,Ambato,Fijo,NEW,Chery,Todoterreno,Tiggo 8 2.0 CVT 4x2,,,,,,,,,,,,,,
673cb4979cca20c871686362,2011,189239,13.9,Quito,Negociable,USED,Nissan,Hatchback (5 Puertas),X-Trail Classic,,,,,,,,,,,,,,
673cb4979cca20c871686363,2023,0,26.99,Ambato,Fijo,NEW,Mazda,Hatchback (5 Puertas),CX-3,,,,,,,,,,,,,,
673cb4979cca20c871686364,2016,108476,43.4,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c871686365,2019,33000,12.9,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,
673cb4979cca20c871686366,2014,109000,15.5,Quito,Fijo,USED,Hyundai,Hatchback (5 Puertas),i40,,,,,,,,,,,,,,
673cb4979cca20c871686367,2020,70000,17.9,Quito,Fijo,USED,Haval,Todoterreno,H6,,,,,,,,,,,,,,
673cb4979cca20c871686368,2018,75000,24.6,Quito,Fijo,USED,Nissan,Todoterreno,QASHQAI ADVANCE,,,,,,,,,,,,,,
673cb4979cca20c871686369,2019,44200,16.9,Quito,Negociable,USED,Kia,Sedán,RIO EX,,,,,,,,,,,,,,
673cb4979cca20c87168636a,2018,84000,23.5,Quito,Fijo,USED,Chevrolet,Camioneta Doble Cabina,D-MAX DOHC 2.4,,,,,,,,,,,,,,
673cb4979cca20c87168636b,2019,19000,46.9,Quito,Fijo,USED,Mini,Crossover,Cooper Countryman S,,,,,,,,,,,,,,
673cb4979cca20c87168636c,2015,220000,13.8,Loja,Negociable,USED,Mazda,Camioneta Cabina Simple,BT-50 CS 2.2,,,,,,,,,,,,,,
673cb4979cca20c87168636d,2019,221000,23.8,Quito,Negociable,USED,Hyundai,Otro,55-3,,,,,,,,,,,,,,
673cb4979cca20c87168636e,2017,90000,12.9,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Emotion GLS,,,,,,,,,,,,,,
673cb4979cca20c87168636f,2020,16000,94.9,Quito,Negociable,USED,Mercedes Benz,Coupé,GLC 200 Coupé,,,,,,,,,,,,,,
673cb4979cca20c871686370,2020,34000,18.9,Quito,Negociable,USED,Chery,Todoterreno,Tiggo 5,,,,,,,,,,,,,,
673cb4979cca20c871686371,2017,92000,28.8,Cuenca,Negociable,USED,Kia,Todoterreno,SPORTAGE GT LINE AT,,,,,,,,,,,,,,
673cb4979cca20c871686372,2017,208000,13.9,Quito,Fijo,USED,Great Wall,Camioneta Doble Cabina,Wingle 5 AC CD 4X2,,,,,,,,,,,,,,
673cb4979cca20c871686373,2013,320000,18.9,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok TDI,,,,,,,,,,,,,,
673cb4979cca20c871686374,2015,107000,14.9,Quito,Negociable,USED,Great Wall,Todoterreno,H5 Turbo,,,,,,,,,,,,,,
673cb4979cca20c871686375,2019,72000,21.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage,,,,,,,,,,,,,,
673cb4979cca20c871686376,2022,16000,44,Guayaquil,Fijo,USED,MG,Todoterreno,RX8,,,,,,,,,,,,,,
673cb4979cca20c871686377,2018,70000,33.8,Quito,Negociable,USED,Mitsubishi,Camioneta Doble Cabina,L200,,,,,,,,,,,,,,
673cb4979cca20c871686378,2018,70000,33.8,Quito,Negociable,USED,Mitsubishi,Camioneta Doble Cabina,Sportero L200,,,,,,,,,,,,,,
673cb4979cca20c871686379,2023,0,178,Guayaquil,Fijo,USED,Toyota,Todoterreno,Sequoia,,,,,,,,,,,,,,
673cb4979cca20c87168637a,2014,130000,20.7,Quito,Fijo,USED,Mazda,Todoterreno,CX-5,,,,,,,,,,,,,,
673cb4979cca20c87168637b,2022,38000,26.8,Cuenca,Negociable,USED,Jetour,Coupé,X70 COUPE,,,,,,,,,,,,,,
673cb4979cca20c87168637c,2022,0,159,Guayaquil,Fijo,USED,Toyota,Camioneta Doble Cabina,Tundra 1794,,,,,,,,,,,,,,
673cb4979cca20c87168637d,2018,25000,14.5,Cuenca,Fijo,USED,Chevrolet,Sedán,Sail,,,,,,,,,,,,,,
673cb4979cca20c87168637e,2020,24000,56.9,Quito,Negociable,USED,Kia,Sedán,Stinger GT Line,,,,,,,,,,,,,,
673cb4979cca20c87168637f,2017,115000,15.9,Quito,Fijo,USED,Great Wall,Camioneta Doble Cabina,Wingle 5 AC CD 4X2,,,,,,,,,,,,,,
673cb4979cca20c871686380,2023,0,195,Guayaquil,Negociable,NEW,Toyota,Todoterreno,Sequoia,,,,,,,,,,,,,,
673cb4979cca20c871686381,2022,10993,39,Guayaquil,Negociable,USED,Great Wall,Todoterreno,HAVAL H6 SUPREME,,,,,,,,,,,,,,
673cb4979cca20c871686382,2022,22636,54,Guayaquil,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x4 Diesel,,,,,,,,,,,,,,
673cb4979cca20c871686383,2021,67000,24.9,Quito,Negociable,USED,Great Wall,Camioneta Doble Cabina,Wingle 5 AC CD 4X2,#1707289,208000 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Plata,0,Hidráulica,2200,Tela,Pichincha,2.2
673cb4979cca20c871686384,2017,21000,9.9,Quito,Fijo,USED,Renault,Otro,Twizy,,,,,,,,,,,,,,
673cb4979cca20c871686385,2018,159554,11.9,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c871686386,2002,376767,9,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 3P,,,,,,,,,,,,,,
673cb4979cca20c871686387,2021,22000,36,Guayaquil,Negociable,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,
673cb4979cca20c871686388,2017,143000,16.9,Quito,Negociable,USED,Kia,Coupé,Cerato Koup,,,,,,,,,,,,,,
673cb4979cca20c871686389,2020,82000,11.9,Quito,Negociable,USED,Chevrolet,Sedán,Beat,,,,,,,,,,,,,,
673cb4979cca20c87168638a,2005,193000,12.5,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero 5P,,,,,,,,,,,,,,
673cb4979cca20c87168638b,2011,200000,15.9,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,
673cb4979cca20c87168638c,2009,210000,8.9,Quito,Negociable,USED,Ford,Hatchback (5 Puertas),Fiesta Power,,,,,,,,,,,,,,
673cb4979cca20c87168638d,2019,91135,43,Guayaquil,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,
673cb4979cca20c87168638e,2023,0,52.9,Guayaquil,Negociable,NEW,Ford,Todoterreno,Bronco,,,,,,,,,,,,,,
673cb4979cca20c87168638f,2020,32000,105,Guayaquil,Negociable,USED,Chevrolet,Todoterreno,Tahoe,,,,,,,,,,,,,,
673cb4979cca20c871686390,2022,22128,20.5,Guayaquil,Negociable,USED,Kia,Crossover,Stonic,,,,,,,,,,,,,,
673cb4979cca20c871686391,2020,16647,22,Guayaquil,Negociable,USED,Peugeot,Hatchback (5 Puertas),2008 GT,,,,,,,,,,,,,,
673cb4979cca20c871686392,2010,105000,24.8,Cuenca,Negociable,USED,Lexus,Todoterreno,RX 450 Hibrido,,,,,,,,,,,,,,
673cb4979cca20c871686393,2018,120452,11.89,Ambato,Negociable,USED,Kia,Hatchback (5 Puertas),PICANTO LX,,,,,,,,,,,,,,
673cb4979cca20c871686394,2018,98145,10.89,Ambato,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,
673cb4979cca20c871686395,2020,34300,11.9,Quito,Negociable,USED,Chevrolet,Sedán,Beat,,,,,,,,,,,,,,
673cb4979cca20c871686396,2019,60000,39.9,Guayaquil,Fijo,USED,Mini,Crossover,Cooper Countryman S,,,,,,,,,,,,,,
673cb4979cca20c871686397,2020,34785,15.5,Ambato,Fijo,USED,Kia,Hatchback (5 Puertas),Picanto GT Limited,,,,,,,,,,,,,,
673cb4979cca20c871686398,2019,154000,11.8,Cuenca,Negociable,USED,Chevrolet,Mini van (MPV),N300 MAX CARGO 1.2L TM AC,,,,,,,,,,,,,,
673cb4979cca20c871686399,2023,0,184,Guayaquil,Negociable,NEW,Toyota,Todoterreno,Sequoia,,,,,,,,,,,,,,
673cb4979cca20c87168639a,2018,30000,95,Guayaquil,Negociable,USED,Maserati,Todoterreno,Levante,,,,,,,,,,,,,,
673cb4979cca20c87168639b,2021,20000,80.9,Guayaquil,Negociable,USED,Ford,Camioneta Doble Cabina,F150 XLT CD,,,,,,,,,,,,,,
673cb4979cca20c87168639c,2021,5255,65,Guayaquil,Negociable,USED,Mini,Hatchback (3 Puertas),John Cooper Works,,,,,,,,,,,,,,
673cb4979cca20c87168639d,2022,0,107,Guayaquil,Negociable,NEW,Jeep,Todoterreno,Wrangler Sahara,,,,,,,,,,,,,,
673cb4979cca20c87168639e,2009,265000,12.9,Otavalo,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,
673cb4979cca20c87168639f,2018,50124,26.8,Ambato,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c8716863a0,2022,0,85,Guayaquil,Negociable,NEW,Toyota,Todoterreno,Fortuner 4.0,,,,,,,,,,,,,,
673cb4979cca20c8716863a1,2019,123000,31.9,Guayaquil,Negociable,USED,Ford,Camioneta Doble Cabina,RANGER XL,,,,,,,,,,,,,,
673cb4979cca20c8716863a2,2022,11000,33.8,Guayaquil,Negociable,USED,Hyundai,Sedán,Sonata Hybrid,,,,,,,,,,,,,,
673cb4979cca20c8716863a3,2017,171000,32.9,Guayaquil,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,
673cb4979cca20c8716863a4,2015,269000,44,Guayaquil,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,
673cb4979cca20c8716863a5,2015,201000,44,Guayaquil,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,
673cb4979cca20c8716863a6,2018,118000,13.5,Guayaquil,Negociable,USED,Chevrolet,Sedán,Beat,#1721515,34300 Kms,Manuales,Manual,Gasolina,Aire Acondicionado,4 x 2,Plomo,6,Hidráulica,1200,Tela,Pichincha,
673cb4979cca20c8716863a7,2017,116000,9.4,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,
673cb4979cca20c8716863a8,2019,123000,19.5,Quito,Negociable,USED,Suzuki,Todoterreno,S-Cross 4x4,,,,,,,,,,,,,,
673cb4979cca20c8716863a9,2003,250000,5.5,Quito,Negociable,USED,Renault,Hatchback (3 Puertas),Twingo,,,,,,,,,,,,,,
673cb4979cca20c8716863aa,2018,55046,85.89,Ambato,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado VX,,,,,,,,,,,,,,
673cb4979cca20c8716863ab,2016,103451,18.5,Ambato,Negociable,USED,Kia,Todoterreno,Sportage Active,,,,,,,,,,,,,,
673cb4979cca20c8716863ac,2021,109000,49.9,Guayaquil,Negociable,USED,Mitsubishi,Todoterreno,Montero Sport,,,,,,,,,,,,,,
673cb4979cca20c8716863ad,2021,13000,99,Guayaquil,Negociable,USED,Toyota,Todoterreno,FJ Cruiser,,,,,,,,,,,,,,
673cb4979cca20c8716863ae,2002,225478,7.5,Ambato,Negociable,USED,Chevrolet,Sedán,Esteem,,,,,,,,,,,,,,
673cb4979cca20c8716863af,2015,150000,9.8,Quito,Negociable,USED,Chevrolet,Sedán,Aveo,,,,,,,,,,,,,,
673cb4979cca20c8716863b0,2020,55000,12.8,Quito,Negociable,USED,Chery,Sedán,Arrizo 3,,,,,,,,,,,,,,
673cb4979cca20c8716863b1,2013,143000,10.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,
673cb4979cca20c8716863b2,2009,300000,22.9,Quito,Negociable,USED,Toyota,Todoterreno,4 Runner,,,,,,,,,,,,,,
673cb4979cca20c8716863b3,2018,57145,10.6,Ambato,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,
673cb4979cca20c8716863b4,2019,50000,19,Riobamba,Negociable,USED,Toyota,Hatchback (5 Puertas),Prius C Sport,,,,,,,,,,,,,,
673cb4979cca20c8716863b5,2006,157716,13.5,Riobamba,Fijo,USED,Chevrolet,Todoterreno,TrailBlazer Extended,,,,,,,,,,,,,,
673cb4979cca20c8716863b6,2005,1,24.8,Cuenca,Negociable,USED,Porsche,Todoterreno,Cayenne,,,,,,,,,,,,,,
673cb4979cca20c8716863b7,2015,287000,31.2,Latacunga,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux SR5,,,,,,,,,,,,,,
673cb4979cca20c8716863b8,2011,1,26.8,Cuenca,Negociable,USED,Honda,Todoterreno,Pilot,,,,,,,,,,,,,,
673cb4979cca20c8716863b9,2004,240000,14.5,Sangolqui,Negociable,USED,Mitsubishi,Todoterreno,Montero Blister,,,,,,,,,,,,,,
673cb4979cca20c8716863ba,2022,39000,15.7,Guayaquil,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,
673cb4979cca20c8716863bb,2017,126000,42,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c8716863bc,2022,9577,129.9,Guayaquil,Negociable,USED,Jeep,Camioneta Doble Cabina,Gladiator Mojave,,,,,,,,,,,,,,
673cb4979cca20c8716863bd,2020,53000,22.7,Ambato,Negociable,USED,Chevrolet,Todoterreno,Captiva Limited,,,,,,,,,,,,,,
673cb4979cca20c8716863be,1998,280000,9.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Vitara 5P,,,,,,,,,,,,,,
673cb4979cca20c8716863bf,1996,374000,4.3,Ambato,Negociable,USED,Volkswagen,Hatchback (5 Puertas),GOL CONFORT,,,,,,,,,,,,,,
673cb4979cca20c8716863c0,2014,164000,29.5,Quito,Fijo,USED,Audi,Todoterreno,Q5 Hybrid,,,,,,,,,,,,,,
673cb4979cca20c8716863c1,2022,19000,55,Guayaquil,Negociable,USED,Kia,Van,Carnival,,,,,,,,,,,,,,
673cb4979cca20c8716863c2,2021,40000,30.5,Quito,Fijo,USED,Toyota,Todoterreno,C-HR,,,,,,,,,,,,,,
673cb4979cca20c8716863c3,2019,109000,29.5,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Exclusive,,,,,,,,,,,,,,
673cb4979cca20c8716863c4,2002,225448,5.5,Cuenca,Negociable,USED,Renault,Hatchback (3 Puertas),Twingo,,,,,,,,,,,,,,
673cb4979cca20c8716863c5,2014,245300,14.9,Cuenca,Negociable,USED,Chevrolet,Camioneta Cabina Simple,D-MAX TD 2.5 CS 4X2 TM DIESEL,,,,,,,,,,,,,,
673cb4979cca20c8716863c6,2020,42006,20.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Limited,,,,,,,,,,,,,,
673cb4979cca20c8716863c7,2018,83100,16.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Tracker,,,,,,,,,,,,,,
673cb4979cca20c8716863c8,2019,72000,36.9,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV Dmax CD,,,,,,,,,,,,,,
673cb4979cca20c8716863c9,2022,26000,47.5,Cuenca,Negociable,USED,Honda,Todoterreno,Pilot,#1720760,101000 Kms,Eléctricos,,Gasolina,Aire Acondicionado,4 x 4,Plomo,,,,Cuero,,
673cb4979cca20c8716863ca,2022,12800,27.9,Cuenca,Negociable,USED,Jetour,Coupé,X70 COUPE,,,,,,,,,,,,,,
673cb4979cca20c8716863cb,1995,267000,4.9,Quito,Fijo,USED,Volkswagen,Hatchback (5 Puertas),Golf,,,,,,,,,,,,,,
673cb4979cca20c8716863cc,2019,59534,15.5,Quito,Negociable,USED,Soueast,Todoterreno,DX3,,,,,,,,,,,,,,
673cb4979cca20c8716863cd,2014,48000,53.5,Cuenca,Negociable,USED,Ford,Convertible,Mustang,,,,,,,,,,,,,,
673cb4979cca20c8716863ce,2012,134000,14.5,Quito,Negociable,USED,Toyota,Sedán,Corolla 1.6,,,,,,,,,,,,,,
673cb4979cca20c8716863cf,2019,80674,12.5,Quito,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,
673cb4979cca20c8716863d0,2010,276465,6.9,Quito,Negociable,USED,Fiat,Utilitario,Fiorino Fire,,,,,,,,,,,,,,
673cb4979cca20c8716863d1,2014,144000,14,Quito,Negociable,USED,Kia,Todoterreno,Sportage LX,,,,,,,,,,,,,,
673cb4979cca20c8716863d2,1995,236746,3.9,Quito,Negociable,USED,Skoda,Hatchback (5 Puertas),Forman,,,,,,,,,,,,,,
673cb4979cca20c8716863d3,2011,184996,9.9,Quito,Negociable,USED,Renault,Hatchback (5 Puertas),Sandero,,,,,,,,,,,,,,
673cb4979cca20c8716863d4,2003,322951,5.9,Quito,Negociable,USED,Peugeot,Hatchback (5 Puertas),Berlina 307 XS,,,,,,,,,,,,,,
673cb4979cca20c8716863d5,2009,165621,10.9,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.0 4x4,,,,,,,,,,,,,,
673cb4979cca20c8716863d6,2014,100200,8.9,Quito,Fijo,USED,Changhe,Hatchback (5 Puertas),CH7142 C,,,,,,,,,,,,,,
673cb4979cca20c8716863d7,2021,7000,16,Riobamba,Negociable,USED,Great Wall,Todoterreno,M4,,,,,,,,,,,,,,
673cb4979cca20c8716863d8,2019,83754,13.8,Riobamba,Negociable,USED,Chevrolet,Van de Carga,N300,,,,,,,,,,,,,,
673cb4979cca20c8716863d9,2021,30000,10.5,Ambato,Negociable,USED,DFSK,Van de Carga,K01 AC 1.1 CS 4x2 TM,,,,,,,,,,,,,,
673cb4979cca20c8716863da,2013,90000,13.5,Ambato,Negociable,USED,Toyota,Hatchback (5 Puertas),Prius C Sport,,,,,,,,,,,,,,
673cb4979cca20c8716863db,2018,104000,26.8,Cuenca,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c8716863dc,2012,60925,69,Quito,Negociable,USED,Jeep,Todoterreno,Wrangler Unlimited Sahara,,,,,,,,,,,,,,
673cb4979cca20c8716863dd,2012,140000,18.5,Ambato,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,
673cb4979cca20c8716863de,2017,112000,25.9,Cuenca,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c8716863df,2019,76000,44.8,Cuenca,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,
673cb4979cca20c8716863e0,2022,23965,16.3,Quito,Negociable,USED,Chery,Todoterreno,TIGGO 2 PRO,,,,,,,,,,,,,,
673cb4979cca20c8716863e1,1995,264000,5.5,Ambato,Fijo,USED,Volkswagen,Hatchback (5 Puertas),Golf,,,,,,,,,,,,,,
673cb4979cca20c8716863e2,2019,90000,18.5,Quito,Negociable,USED,Soueast,Todoterreno,DX7,,,,,,,,,,,,,,
673cb4979cca20c8716863e3,2014,150917,21.5,Guayaquil,Negociable,USED,Hyundai,Todoterreno,Santa Fe 4x2,,,,,,,,,,,,,,
673cb4979cca20c8716863e4,2018,84000,24.5,Guayaquil,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,
673cb4979cca20c8716863e5,2017,148000,12.2,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Emotion GLS,,,,,,,,,,,,,,
673cb4979cca20c8716863e6,2016,120000,40,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c8716863e7,2020,182250,17.9,Quito,Negociable,USED,Citroen,Hatchback (5 Puertas),C3,,,,,,,,,,,,,,
673cb4979cca20c8716863e8,2013,113500,13.9,Quito,Negociable,USED,Great Wall,Todoterreno,H5,,,,,,,,,,,,,,
673cb4979cca20c8716863e9,2011,181500,9.9,Cuenca,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Aveo Activo,,,,,,,,,,,,,,
673cb4979cca20c8716863ea,2011,62000,40.9,Quito,Negociable,USED,BMW,Todoterreno,X5 4.4i,,,,,,,,,,,,,,
673cb4979cca20c8716863eb,2021,34000,50.5,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero Sport,,,,,,,,,,,,,,
673cb4979cca20c8716863ec,2020,39000,42.5,Cuenca,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,#1717148,104000 Kms,,,,,,,,,,,,
673cb4979cca20c8716863ed,2015,49000,50.9,Cuenca,Negociable,USED,Mercedes Benz,Hatchback (5 Puertas),GLA 250,,,,,,,,,,,,,,
673cb4979cca20c8716863ee,2020,52000,62.9,Cuenca,Negociable,USED,Ford,Camioneta Cabina Simple,F150,,,,,,,,,,,,,,
673cb4979cca20c8716863ef,2018,30000,72,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,
673cb4979cca20c8716863f0,2009,120000,7.5,Cuenca,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,
673cb4979cca20c8716863f1,2022,0,19.99,Quito,Negociable,NEW,Volkswagen,Hatchback (5 Puertas),Polo,,,,,,,,,,,,,,
673cb4979cca20c8716863f2,2017,53585,58.5,Guayaquil,Negociable,USED,Ford,Todoterreno,Expedition,,,,,,,,,,,,,,
673cb4979cca20c8716863f3,2023,0,30.9,Cuenca,Negociable,NEW,Chevrolet,Camioneta Doble Cabina,D-MAX HI RIDE,,,,,,,,,,,,,,
673cb4979cca20c8716863f4,2010,227000,12.4,Quito,Negociable,USED,Nissan,Todoterreno,Qashqai,,,,,,,,,,,,,,
673cb4979cca20c8716863f5,2012,101000,25.5,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c8716863f6,2013,320000,14.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD 4x2 Diesel,,,,,,,,,,,,,,
673cb4979cca20c8716863f7,2016,144000,20.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,
673cb4979cca20c8716863f8,2007,131000,15.5,Quito,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,
673cb4979cca20c8716863f9,1964,13400,13.2,Quito,Negociable,USED,Ford,Coupé,Fairlane,,,,,,,,,,,,,,
673cb4979cca20c8716863fa,2015,28100,22.5,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,
673cb4979cca20c8716863fb,2017,55000,45.9,Quito,Negociable,USED,BMW,Todoterreno,X1,,,,,,,,,,,,,,
673cb4979cca20c8716863fc,2009,94000,23.9,Quito,Negociable,USED,Volvo,Sedán,S80,,,,,,,,,,,,,,
673cb4979cca20c8716863fd,2019,44500,44.9,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,
673cb4979cca20c8716863fe,2018,52000,47,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c8716863ff,1997,136109,92,Guayaquil,Negociable,USED,Land Rover,Todoterreno,Defender 90,,,,,,,,,,,,,,
673cb4979cca20c871686400,2017,50000,15.9,Quito,Negociable,USED,Renault,Todoterreno,Duster 2.0,,,,,,,,,,,,,,
673cb4979cca20c871686401,2013,130000,18.8,Ambato,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,
673cb4979cca20c871686402,1977,62000,6,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV CD,,,,,,,,,,,,,,
673cb4979cca20c871686403,2022,10,107,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c871686404,2011,236000,18.9,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer,,,,,,,,,,,,,,
673cb4979cca20c871686405,2015,73000,22.5,Quito,Negociable,USED,Mazda,Hatchback (5 Puertas),3,,,,,,,,,,,,,,
673cb4979cca20c871686406,2022,0,107,Guayaquil,Negociable,NEW,Audi,Hatchback (5 Puertas),E-TRON 55 SPORTBACK QUATT,,,,,,,,,,,,,,
673cb4979cca20c871686407,2016,104000,24.9,Cuenca,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c871686408,2015,187703,18.9,Guayaquil,Negociable,USED,Toyota,Van,Innova,,,,,,,,,,,,,,
673cb4979cca20c871686409,2007,216000,7.2,Guayaquil,Negociable,USED,Chevrolet,Mini van (MPV),Vivant,,,,,,,,,,,,,,
673cb4979cca20c87168640a,2020,70441,29.9,Guayaquil,Negociable,USED,Kia,Crossover,SPORTAGE R GTI,,,,,,,,,,,,,,
673cb4979cca20c87168640b,2022,0,150,Guayaquil,Negociable,NEW,Jeep,Camioneta Doble Cabina,GLADIATOR RUBICON,,,,,,,,,,,,,,
673cb4979cca20c87168640c,2014,130000,13.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,
673cb4979cca20c87168640d,2018,88552,41,Guayaquil,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,
673cb4979cca20c87168640e,2018,136113,50,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c87168640f,2018,107000,19.8,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,#1711222,52000 Kms,Eléctricos,Automática,Gasolina,Climatizador,4 x 4,Rojo,9,Hidráulica,3500,Cuero,Guayas,V6
673cb4979cca20c871686410,2016,96000,40,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,
673cb4979cca20c871686411,2019,105000,18,Guayaquil,Negociable,USED,Citroen,Hatchback (5 Puertas),C3,,,,,,,,,,,,,,
